DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,SEC_NAME,FRCD,SUBSECCD,TAXPER,ASSETS,INCOME,NAME,ADDRESS,CITY,STATE,NTEECONF,NTEEFINAL,NAICS,ZIP5,OUTNCCS,OUTREAS,RULEDATE,FIPS,FNDNCD,PMSA,MSA_NECH,CASSETS,CFINSRC,CTAXPER,CTOTREV,ACCPER,RANDNUM,NTEECC,NTEE1,LEVEL4,LEVEL1,NTMAJ10,MAJGRPB,LEVEL3,LEVEL2,NTMAJ12,NTMAJ5,FILER,ZFILER,2018
93493319177878.0,742947494,EFILE,,,,,,"THE MASCARENAS FOUNDATION FOCUSES ON ISSUES IMPORTANT TO THE U.S./MEXICAN BORDER, SUCH AS WATER CONSERVATION, IMPROVING ENVIROMENTAL CONDITIONS AND ADDRESSING CONCERN ARISING FROM A GROWING POPULATION. ALSO REGRANTS TO OTHER ORGANIZATIONS FOR SCHOLARSHIPS. FINALLY, THE FOUNDATION WILL ATTEMPT TO STIMULATE THE FURTHER DEVELOPMENT OF PHILANTHROPIC INSTITUTIONS AND PROGRAMS ALONG THE BORDER.",OTHER GRANTS FOR THE DEVELOPMENT OF PHILANTHROPIC ORGANIZATIONS AND PROGRAMS ALONG THE BORDER.,"THE MASCARENAS FOUNDATION FOCUSES ON ISSUES IMPORTANT TO THE U.S./MEXICAN BORDER, SUCH AS WATER CONSERVATION, IMPROVING ENVIROMENTAL CONDITIONS AND ADDRESSING CONCERN ARISING FROM A GROWING POPULATION. ALSO REGRANTS TO OTHER ORGANIZATIONS FOR SCHOLARSHIPS. FINALLY, THE FOUNDATION WILL ATTEMPT TO STIMULATE THE FURTHER DEVELOPMENT OF PHILANTHROPIC INSTITUTIONS AND PROGRAMS ALONG THE BORDER.",2.018231993493178e+17,16010042.0,990,12/17/2018 11:00:55 AM,MASCARENAS FOUNDATION,201712.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93492310001128.0,742896016,EFILE,"THE ORGANIZATION HOLDS 25 CONSERVATION EASEMENTS TOTALING 12,813 ACRES.",Receive and hold conservation easements,,,,,,,2.0182310934920013e+17,16006311.0,990EZ,12/14/2018 6:46:04 PM,CIBOLO CONSERVANCY,201712.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93492313010668.0,760046520,EFILE,THE ADMINISTRATION OF THE PROVISIONS OF THE GOVERNING DOCUMENTS OF THE ASSOCIATION FOR THE BENEFIT OF MEMBERS AND THE COMMUNITY AT LARGE,COMMON INTEREST REALTY ASSN,,,,,,,2.0181313934920106e+17,16020736.0,990EO,12/18/2018 9:18:52 PM,INTERWOOD ASSOCIATION INC,201712.0,2018.0,,10.0,4.0,201712.0,266604.0,146278.0,INTERWOOD ASSOCIATION INC,5295 HOLLISTER ST,HOUSTON,TX,,C50,813312.0,77040.0,IN,,198305.0,48201.0,0.0,3360.0,3362.0,271732.0,16eofinextractez.dat,201512.0,141361.0,12.0,0.41321720607003787,C50,C,C,O,EN,C,EN,O,EN,OT,Y,N,1.0
93493319118028.0,870699956,EFILE,,,,,,To protect and enhance the Ann and Roy Butler Hike and Bike Trail at Lady Bird Lake.,"Projects to expand, improve, beautify and maintain the scenic hike & bike trail that shadows the Colorado River as it flows through Austin, Texas.##Collaboration: Seaholm Waterfront - The Foundation began a collaborative planning study from the future Seaholm Waterfront, Seaholm Intake structure and surrounding parklands. The study will provide the City of Austin Parks and Recreation Department with the programming, phasing, operational and financial model to develop a world class public facility that will respect the historic significance of the Seaholm Intake structure. The study area will span between the Pfluger Bridge and Shoal Creek, and from the lake's edge to Cesar Chavez.##The Butler Trail Ecological Restoration is the Implementation Phase of the Urban Forestry Plan and Ecological Restoration Guidelines. The ecological restoration will focus on repairing and improving ecological function of the 199 acres of riparian forest and uplands around the Butler Trail at Lady Bird Lake in the highly urban area in downtown Austin.",To protect and enhance the Ann and Roy Butler Hike and Bike Trail at Lady Bird Lake.,2.018231993493118e+17,16026445.0,990,12/19/2018 7:38:24 PM,TOWN LAKE TRAIL FOUNDATION,201712.0,2018.0,,10.0,3.0,201712.0,3055758.0,1720335.0,TOWN LAKE TRAIL FOUNDATION,PO BOX 5195,AUSTIN,TX,,C50,813312.0,78763.0,IN,,200309.0,48453.0,15.0,,640.0,1883760.0,16eofinextract990.dat,201512.0,1322340.0,12.0,0.3630158827067152,C50,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93492250007228.0,202320697,EFILE,Maintenance of common area and daily operations of the Homeowners Association,Enforce Association Deed Restri,,,,,,,2.0182250934920074e+17,15948950.0,990EO,11/27/2018 7:57:34 PM,CRIGHTON WOODS HOMEOWNERS ASSN INC,201712.0,2018.0,,10.0,4.0,201712.0,227509.0,99586.0,CRIGHTON WOODS HOMEOWNERS ASSOCIATION INC,3500 W DAVIS ST STE 190,CONROE,TX,,C36,813312.0,77304.0,IN,,200511.0,48339.0,0.0,3360.0,3362.0,219400.0,16eofinextractez.dat,201512.0,105526.0,12.0,0.2513206383970805,C36,C,C,O,EN,C,EN,O,EN,OT,Y,N,1.0
93492311014458.0,260141140,EFILE,"- THROUGH CTSI INNOVATION PARTNERING PROGRAMS, REVIEWED OVER 500 EARLY- STAGE TECHNOLOGIES AND PRODUCED OVER 300 IN PARTNERING PROGRAMS THROUGHOUT 2017. - COMPLETED TWO 2017 DEPARTMENT OF DEFENSE - DEFENSE ENERGY TECHNOLOGY CHALLENGES, WITH A SHOWCASE OF VETTED CLEAN ENERGY TECHNOLOGIES IN BOTH HONOLULU AND AUSTIN. THESE PROGRAMS WERE IN PARTNERSHIP WITH THE US ARMY, NAVY, AND AIR FORCE, ATTRACTING OVER 300 CLEAN TECHNOLOGY SOLUTIONS FOR MILITARY NEEDS. - CONTINUED AND EXPANDED THE PARTNERSHIP WITH THE NATIONAL SECURITY TECHNOLOGY ACCELERATOR IN SUPPORT OF AN AWARDED RAPID PROTOTYPE FUNDING AUTHORITY WITH THE DEPARTMENT OF DEFENSE THROUGH THE DOD INFORMATION ANALYSIS CENTERS. - CONTINUED SUPPORT FOR THE SMART CITIES INNOVATION CHALLENGE TO HELP IDENTIFY TOP TECHNOLOGIES ALIGNED WITH CITY ENERGY AND RESILIENCE NEEDS.","ORGANIZED TO ESTABLISH A BUSINESS LEAGUE TO BE A COALITION OF LEADERS ACROSS ALL INDUSTRIES WORKING TO BUILD AND CHAMPION BUSINESSES THROUGH CLEAN TECHNOLOGY DEVELOPMENT, ENVIRONMENTAL AND SOCIAL RESPONSIBLITY AND SUSTAINABLE PRACTICES.",,,"ORGANIZED TO ESTABLISH A BUSINESS LEAGUE TO BE A COALITION OF LEADERS ACROSS ALL INDUSTRIES WORKING TO BUILD AND CHAMPION BUSINESSES THROUGH CLEAN TECHNOLOGY DEVELOPMENT, ENVIRONMENTAL AND SOCIAL RESPONSIBLITY AND SUSTAINABLE PRACTICES.##- THROUGH CTSI INNOVATION PARTNERING PROGRAMS, REVIEWED OVER 500 EARLY- STAGE TECHNOLOGIES AND PRODUCED OVER 300 IN PARTNERING PROGRAMS THROUGHOUT 2017. - COMPLETED TWO 2017 DEPARTMENT OF DEFENSE - DEFENSE ENERGY TECHNOLOGY CHALLENGES, WITH A SHOWCASE OF VETTED CLEAN ENERGY TECHNOLOGIES IN BOTH HONOLULU AND AUSTIN. THESE PROGRAMS WERE IN PARTNERSHIP WITH THE US ARMY, NAVY, AND AIR FORCE, ATTRACTING OVER 300 CLEAN TECHNOLOGY SOLUTIONS FOR MILITARY NEEDS. - CONTINUED AND EXPANDED THE PARTNERSHIP WITH THE NATIONAL SECURITY TECHNOLOGY ACCELERATOR IN SUPPORT OF AN AWARDED RAPID PROTOTYPE FUNDING AUTHORITY WITH THE DEPARTMENT OF DEFENSE THROUGH THE DOD INFORMATION ANALYSIS CENTERS. - CONTINUED SUPPORT FOR THE SMART CITIES INNOVATION CHALLENGE TO HELP IDENTIFY TOP TECHNOLOGIES ALIGNED WITH CITY ENERGY AND RESILIENCE NEEDS.",,,,2.0180311934920144e+17,15967903.0,990EO,12/3/2018 1:47:46 PM,CLEAN TECHNOLOGY AND SUSTAINABLE INDUSTRIES ORGANIZATION,201712.0,2018.0,,10.0,6.0,201712.0,18585.0,68515.0,CLEAN TECHNOLOGY AND SUSTAINABLE INDUSTRIES ORGANIZATION,5540A N LAMAR BLVD,AUSTIN,TX,,C50,813312.0,78759.0,IN,,200902.0,48453.0,0.0,,640.0,70602.0,16eofinextractez.dat,201512.0,116040.0,12.0,0.23118363507310424,C50,C,C,O,EN,C,EN,O,EN,OT,Y,N,1.0
93493269007898.0,746075031,EFILE,,,,,,"Bayou Preservation Association, Inc.(BPA) facilitates collaborative projects and public awareness about the region's streams and bayous in order to foster watershed management, conservation, and recreation along Houston's defining natural resource.","Trash Free Bayous and Stream Corridor Restoration Programs: Bayou health/clean-up/habitat: Work projects include removing trash from bayous, planting native species and removing invasive species. These projects result in the restoration of the stream buffer that provides habitat and improves water quality. BPA also advocates for flood reduction projects that protect the waterways and enhances recreational activities including development of paddle trails in association with the City, County and Texas Parks and Wildlife.##Water quality monitoring: BPA is represented on several water quality committees and tests bayou water regularly.##Education and Bayou Appreciation Program: Public outreach: BPA publishes a newsletter several times a year to inform the public on the many environmental and recreational values of our bayous, provides information on the importance of bayous to the public at Earth Day and other events, conducts media outreach, and sponsors an annual public symposium on water issues. In addition we provide school age educational instruction on the bayous.Stream classification: BPA maintains a web page that includes mapping of our floodplains and educational material on our bayou system.","The mission of the Bayou Preservation Association is to protect and restore the richness and diversity of our waterways through activism, advocacy, collaboration and education.",2.018426993493008e+17,15959419.0,990,11/29/2018 7:07:41 PM,BAYOU PRESERVATION ASSOCIATION INC,201712.0,2018.0,,10.0,3.0,201712.0,525251.0,551447.0,BAYOU PRESERVATION ASSOCIATION INC,7305 NAVIGATION BLVD STE A,HOUSTON,TX,,C30,813312.0,77098.0,IN,,196605.0,48201.0,16.0,3360.0,3362.0,487173.0,16eofinextract990.dat,201512.0,445677.0,12.0,0.32178854190542616,C30,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93492306007528.0,746131894,EFILE,"MAINTENANCE, INSURANCE, OCCUPANCY EXPENSES, AND OPERATION OF THRIFT SHOP BY VOLUNTEER MEMBERS THAT SELLS OR DONATES CLOTHES AND HOUSEHOLD GOODS RECEIVED AS GIFTS##CONTRIBUTIONS TO COMMUNITY NONPROFIT ORGANIZATIONS INCLUDING CRISIS CENTERS, MUSEUM, LIBRARY, EDUCATIONAL INSTITUTIONS, FOOD BANKS, AND TEXAS AND NATIONAL GARDEN CLUB##CLEANUP AND BEAUTIFICATION OF COMMUNITY AREAS, INCLUDING LANDSCAPING IN PARKS AND SCHOOLS AND SPONSORING CITY PROGRAMS##SCHOLARSHIPS AWARDED TO LOCAL STUDENTS##MEETINGS, CONVENTIONS AND DUES FOR GARDEN CLUB ASSOCIATION","MAINTENANCE AND BEAUTIFICATION OF PARKS, HIGHWAYS AND STREETS IN HONDO, TX, RAISING FUNDS TO SUPPORT SCHOOLS AND ORGANIZATIONS BENEFITTING THE COMMUNITY, DONATION OF CLOTHES AND HOUSEHOLD GOODS TO THE NEEDY, AND PROVIDING SCHOLARSHIPS TO AREA STUDENTS ATTENDING COLLEGE",,,,,,,2.0182306934920077e+17,16009586.0,990EZ,12/17/2018 10:05:54 AM,HONDO GARDEN CLUB INC,201712.0,2018.0,399 HONDO GARDEN CLUBS,10.0,3.0,201712.0,292352.0,156565.0,TEXAS GARDEN CLUBS INC,PO BOX 397,HONDO,TX,,C42,813410.0,78861.0,IN,,199301.0,48325.0,16.0,,,295920.0,16eofinextractez.dat,201512.0,114822.0,12.0,0.8055437024553596,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93492305006348.0,752759901,EFILE,DEVELOPMENT AND MAINTENANCE OF PARK FACILITIES TO ACHIEVE EXEMPT PURPOSE AND TO SERVE GENERAL PUBLIC INTEREST REGARDING OUR AREA'S HISTORY.,TO PRESERVE ANTIQUE WINDMILLS AND TO MEMORIALIZE THE PIONEERS WHO RELIED ON WINDMILLS TO BUILD A PROSPEROUS AGRICULTURAL AREA.,,,,,,,2.0184305934920064e+17,15956202.0,990EZ,11/29/2018 5:53:10 AM,SOUTHWESTERN PIONEER WINDMILL ASSOCIATION,201712.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493286007048.0,743010608,EFILE,,,,,,To promote the profession of project management,Promoted the profession of project management,To promote the profession of project management,2.018428693493007e+17,15913860.0,990O,11/16/2018 8:55:26 AM,ALAMO PMI CHAPTER INC,201712.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93491310005138.0,270412351,EFILE,,,,ST. CLARE OF ASSISI CATHOLIC CHURCH##PROJECT JOY AND HOPE##THE SALVATION ARMY##STAR OF HOPE,,,,,2.018331093491005e+17,16027107.0,990PF,12/19/2018 9:05:26 PM,TONY OGDEN FOUNDATION,201712.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493318105578.0,720677751,EFILE,,,,,NAPCA is the trade assn for the plant pipe coating industry. Its primary purpose is the improvement of members that apply protective pipe coating to steel pipe for use in the oil and gas pipeline construction or distribution.,See Schedule O,See Schedule O,See Schedule O,2.0182318934931056e+17,16033382.0,990O,12/21/2018 7:07:09 AM,NATIONAL ASSOC OF PIPE COATING,201712.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493281010198.0,205125287,EFILE,,,,,,AMATEUR ATHLETICS AND EDUCATION,"TO PROMOTE, IMPROVE AND SUPPORT AMATEUR ATHLETICS AND EDUCATION AT CYPRESS WOODS HIGH SCHOOL, CYPRESS TEXAS",AMATEUR ATHLETICS AND EDUCATION,2.0184281934930102e+17,15968460.0,990,12/3/2018 4:28:48 PM,CY-WOODS ATHLETIC BOOSTER CLUB,201706.0,2018.0,,10.0,3.0,201706.0,75087.0,306752.0,CY-WOODS ATHLETIC BOOSTER CLUB,13550 WOODS SPILLANE BLVD,CYPRESS,TX,,C36,813312.0,77429.0,IN,,200704.0,48201.0,16.0,3360.0,3362.0,105792.0,core2014pc,201506.0,267043.0,6.0,0.5710807155930824,C36,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93492267007598.0,751954862,EFILE,"THE CEMETERY WAS KEPT IN GOOD ORDER, MOWED, GRAVES MAINTAINED AND MONUMENTS KEPT CLEAN",CEMETERY MAINTENANCE,,,,,,,2.0184267934920077e+17,15964819.0,990EO,11/30/2018 8:12:09 PM,WOODS CEMETERY ASSOCIATION,201804.0,2018.0,,20.0,13.0,201804.0,270293.0,16447.0,WOODS CEMETERY ASSOCIATION,127 COUNTY ROAD 4262,TENAHA,TX,,C36,813312.0,75974.0,IN,,198510.0,48419.0,0.0,,,253993.0,16eofinextractez.dat,201604.0,8621.0,4.0,0.2275335744650281,C36,C,C,O,EN,C,EN,O,EN,OT,Y,N,1.0
93493288023048.0,760519231,EFILE,,,,,,"SUPPORT, PRESERVE, AND ENHANCE THE REFUGE FOR RECREATION, EDUCATION, AND SCIENTIFIC RESEARCH.","TO SUPPORT, PRESERVE, PROMOTE, AND ENHANCE THE WILDLIFE REFUGE FOR RECREATIONAL, EDUCATIONAL, AND SCIENTIFIC RESEARCH PURPOSES.","TO SUPPORT, PRESERVE, PROMOTE, AND ENHANCE THE WILDLIFE REFUGE FOR RECREATIONAL, EDUCATIONAL, AND SCIENTIFIC RESEARCH PURPOSES.",2.018428893493023e+17,15914501.0,990,11/16/2018 11:29:55 AM,FRIENDS OF ANAHUAC REFUGE,201712.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93492299006448.0,760668230,EFILE,"Maintain public demonstration gardens on the grounds of the Fort Bend County Texas A&M Agrilife Extension Service Office##Promote Research-Based conservation and sustainable horticultural practices to the residents of Fort Bend County through educational programs, publications and research.",Horticultural Training and Instruction,,,,,,,2.0184299934920064e+17,15950659.0,990EZ,11/28/2018 5:29:31 AM,FORT BEND COUNTY MASTER GARDENERS INC,201712.0,2018.0,,10.0,3.0,201712.0,66149.0,78179.0,FORT BEND COUNTY MASTER GARDENERS INC,1402 BAND RD,ROSENBERG,TX,,C42,813410.0,77471.0,IN,,200203.0,48157.0,15.0,3360.0,3362.0,87544.0,16eofinextractez.dat,201512.0,34375.0,12.0,0.9614025338331892,C42,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93492317012258.0,741211684,EFILE,PROVIDED HUNTING AND FISHING FACILITIES FOR MEMBERS OF MALLARD LAKE CLUB MAINTAINED AND STOCKED FISHING LAKE,HUNTING AND FISHING CLUB,,,,,,,2.018031793492012e+17,16021083.0,990EO,12/18/2018 10:22:00 PM,SATTERWHITE DUFFY LAKE INC,201712.0,2018.0,,10.0,7.0,201712.0,17077.0,72845.0,SATTERWHITE-DUFFY LAKE INC,PO BOX 755,WEST COLUMBIA,TX,,C99,813312.0,77486.0,IN,,195909.0,48039.0,0.0,1145.0,3362.0,20652.0,16eofinextractez.dat,201512.0,70795.0,12.0,0.3029027606736746,C99,C,C,O,EN,C,EN,O,EN,OT,Y,N,1.0
93492309016688.0,270061465,EFILE,"CONDUCTED A MEMBERSHIP CONFERENCE HIGHLIGHTING THE RELATIONSHIP BETWEEN SOCIAL SCIENTIFIC UNDERSTANDING BETWEEN HUMANS AND NATURAL RESOURCES. HIGHLIGHT THE ACTIVITIES OF THE ORGANIZATION AND ALLOW MEMBERS TO INTERACT, NETWORK, AND DISCUSS CURRENT ISSUES.##PROVIDES THE TECHNICAL SUPPORT FOR THE ORGANIZATION'S JOURNAL (SOCIETY AND NATURAL RESOURCES) WHICH IS DISTRIBUTED TO ITS MEMBERS, SCHOOLS, AND LIBRARIES. THE JOURNAL IS A MONTHLY PUBLICATION.","IASNR is organized exclusively for the purposes of science and education, and their practical applications. The objectives of IASNR are to: 1. Foster the interdisciplinary social scientific understanding of the relationships between humans and natural resources; 2. Further the application of social science information in natural resource decision-making; and 3. Provide mechanisms (e.g., annual meeting, scholarly journal) whereby social scientists, resource managers, practitioners, agency personnel, and decision makers can generate dialogue and useful exchange of ideas.",,,,,,,2.0183309934920166e+17,16006335.0,990EZ,12/14/2018 6:46:15 PM,INTERNATIONAL ASSOCIATION FOR SOCIETY AND NATURAL RESOURCES,201712.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493303013578.0,200627004,EFILE,,,,,,"THE GOAL OF THE STIGMA RELIEF FUND IS TO FINANCIALLY SUPPORT WOMEN SEEKING THE REPRODUCTIVE HEALTH CARE THEY NEED AND TO PROTECT WOMEN'S ACCESS TO REPRODUCTIVE HEALTH SERVICES, INCLUDING ABORTION.","TO FINANCIALLY SUPPORT WOMEN SEEKING THE REPRODUCTIVE HEALTH CARE THEY NEED AND TO PROTECT WOMEN'S ACCESS TO REPRODUCTIVE HEALTH SERVICES, INCLUDING ABORTION.","THE GOAL OF THE STIGMA RELIEF FUND IS TO FINANCIALLY SUPPORT WOMEN SEEKING THE REPRODUCTIVE HEALTH CARE THEY NEED AND TO PROTECT WOMEN'S ACCESS TO REPRODUCTIVE HEALTH SERVICES, INCLUDING ABORTION.",2.0182303934930134e+17,16031498.0,990,12/20/2018 9:11:37 PM,NATIONAL NETWORK OF ABORTION FUNDS,201706.0,2018.0,BUSH RELIEF FUND,10.0,3.0,201706.0,148252.0,680773.0,NATIONAL NETWORK OF ABORTION FUNDS,1812 CENTER CREEK DR,AUSTIN,TX,,C99,813312.0,78753.0,IN,,199409.0,48453.0,15.0,,640.0,79401.0,16eofinextractez.dat,201506.0,160932.0,6.0,0.0477943160673342,C99,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93493316015868.0,451864591,EFILE,,,,,,"TO ACTIVATE NEW INVESTMENTS IN CONSERVATION THAT ARE TEXAN-LED, COMMUNITY ORGANIZED, AND SCIENCE BASED.","TEXAN BY NATURE HOSTED 80 ORGANIZATIONS AT A SYMPOSIUM FOCUSED ON MONARCH BUTTERFLIES. THIS WAS MADE POSSIBLE BY A GRANT FROM THE NATIONAL FISH AND WILDLIFE FOUNDATION. TWO CONSERVATION WRANGLERS WERE ALSO HIGHLIGHTED IN 2017 - LAKE LIVINGSTON FRIENDS OF RESERVOIRS AND THE LOWER RIO GRANDE VALLEY LEARNING LANDSCAPES COLLABORATIVE. AT THE END OF 2017, TEXAN BY NATURE BEGAN EXPLORING THE IMPACT MEASUREMENT OF CONSERVATION AND ULTIMATELY COINED THE PHRASE, ""RETURN ON CONSERVATION"" (ROC). THESE ACCOMPLISHMENTS WERE COMPLETED AS PART OF TEXAN BY NATURE'S MISSION TO SPUR TEXAN-LED CONSERVATION THAT PRODUCES TANGIBLE BENEFITS FOR PEOPLE, PROSPERITY, AND NATURAL RESOURCES.","TO SPUR TEXAN-LED CONSERVATION THAT PRODUCES TANGIBLE BENEFITS FOR PEOPLE, PROSPERITY AND NATURAL RESOURCES.",2.018131693493016e+17,16017842.0,990,12/18/2018 2:23:41 PM,TAKING CARE OF TEXAS,201712.0,2018.0,,10.0,3.0,201712.0,753652.0,639079.0,TAKING CARE OF TEXAS,3500 JEFFERSON ST STE 301,AUSTIN,TX,,C30,813312.0,78731.0,IN,,201203.0,48453.0,15.0,,640.0,807068.0,16eofinextract990.dat,201512.0,1096408.0,12.0,0.6180558632563058,C30,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93493316056118.0,20749601,EFILE,,,,,"Program Service Expenses 29,800, Grants and allocations 29,800, Revenue 0 TEJAS outreach begins with our youth program at the Hartman Community Center to coordinate a summer enrichment workshop to supplement the public parks summer component. Staff introduced youth as young as 8 to concepts of sustainability focused on the reuse and reduce concepts. Our staff has taken a proactive approach and assumed the co-chair position for the Youth Task Force for the Harris County Civic Engagement Initiative, made up of 40 nonprofit organizations. Targeting community colleges and high schools from Houston to Baytown. In November of 2017 we were approached by a number of global organizations working on plastic. Through their efforts we came to understand that the expansions hitting our communities were related to an ever growing market in plastic. Along with GAIA, TEJAS staff, will coordinate an EJ and grassroots EJ and rural voices convening on plastic in Houston, set for November 2018.","TEJAS IS DEDICATED TO PROVIDING COMMUNITY MEMBERS WITH THE TOOLS NECESSARY TO CREATE SUSTAINABLE, ENVIRONMENTALLY HEALTHY COMMUNITIES BY EDUCATING INDIVIDUALS ON HEALTH CONCERNS AND IMPLICATIONS ARISING FROM ENVIRONMENT.","Hurricane Harvey - TEJAS had training that was desperatly needed for proper health and safety precautions during the clean-up and recovery process. TEJAS helped instruct how to use face masks, and addressed concerns with products in re-entry buckets. Re-entry buckets Distributed over 400 buckets in 5 community organization. TEJAS joined with TEXAS AM serviced over 250 families in the Manchester community with a BBQ, re-entry buckets, along with clothes for all family members, shoes, hygiene products, baby supplies, pet food, water, cleaning supplies.##TEJAS was involved in several conferences, seminars and meetings in the United States to strategize, develop and collaborate on solutions for communities in the Houston and Greater Houston area. Staff participated in panels and education outreach events to gain potential partners and resources whether legal, policy or research based. Staff members attended COP 23 in Bonn, Germany along with other representatives from communities impacted the worst by climate change. The purpose was to advocate with US and global partners for climate action plans with accountability and real emissions cuts at the source coal mines, oil refineries, tar sands, fracking, waste incinerators and aviation. In Brooklyn, NY, TEJAS met with community leaders across the nation to update, strategize and prioritize issues. At the Greenlatinos 2017 Summit in Pacific Grove, CA TEJAS lead outreach to bring environmental issues to the forefront of policy development and congress outreach and education. TEJAS presented and organized a panels such as the American Association for the Advancement of Science.##TEJAS see youth as vital to creating a culture shift around our environment, so TEJAS is engaging in creating state approved core curriculum that will support this shift to engage parents, students and teachers alike. Our staff, has been essential to participating in the creation of curriculum to integrate health, history, environmental impacts, and science through a cultural perspective. TEJAS co-published a lesson on chocolate production and the ripple effects of deforestation, palm oil extraction and the intersection of other social issues related to the production of chocolate. Our lessons are compliant with state standards for example the lesson History and Chemistry of Xocolatl, met the 5th grade science, TEKS 9th grade organisms and environments, 7th/8th grade health education, Mexican American studies as well as high school chemistry and environmental systems. Our staff have reached out to HISD school board trustees and staff since this incident and have drafted a shelter-in-place guide in both English and Spanish.","OUR GOAL IS TO PROMOTE ENVIRONMENTAL PROTECTION THROUGH EDUCATION, POLICY DEVELOPMENT, COMMUNITY AWARENESS, AND LEGAL ACTION. OUR GUIDING PRINCIPLE IS THAT EVERYONE, REGARDLESS OF RACE OR INCOME, IS ENTITLED TO LIVE IN A CLEAN ENVIRONMENT.",2.018131693493056e+17,16032381.0,990,12/20/2018 11:30:43 PM,TEXAS ENVIRONMENTAL JUSTICE ADVOCACY,201712.0,2018.0,,10.0,3.0,201712.0,637786.0,686417.0,TEXAS ENVIRONMENTAL JUSTICE ADVOCACY SERVICES,6733 HARRISBURG BLVD,HOUSTON,TX,,C01,813319.0,77011.0,IN,,200609.0,48201.0,15.0,3360.0,3362.0,103786.0,16eofinextractez.dat,201512.0,198634.0,12.0,0.2121044065923734,C01,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93492311017128.0,264123773,EFILE,"The 56th Annual Blackland Income Growth Conference was held January 10th-11th, 2018. The featured speaker for the conference was Dr. Joe Outlaw, AgriLife Extension economist in College Station, Texas. His topic for the conference was discussion about the current Farm Bill and its impact on farmers.##The 2017 Blackland Income Growth Tour to Virginia included many different agricultural and educational stops throught the week of September 18-22, 2017. The tour included stops at Washington, D.C. monuments and the Marion Dupond Scott Equine Medical Facility at Virginia Tech in Leesbury, Virginia. The tour then visited Berryville, Virginia for a stop at Wayside Farm and listened to the Outstanding Virginia Young Farmer recipient, Tyler Wegemeyer speak on agribusiness in Clarke County. Other educational stops on the tour included Alson Smith Fruit Research Lab and Middleburg Agriculture Research and Extension Center in Middleburg, Virginia. The tour finished with a tour of Arlington National Cemetery.","To improve the overall agricultural and agri-business economy of the area by placing special educational emphasis on the areas of soil and water management and conservation, agricultural enterprise technological and economic adjustment and diversification, favorable financial and market opportunities for agricultural enterprises and efficient production and marketing of agricultural commodities in the 12 million acre B.I.G. area which includes all or part of 24 Texas counties.",,,,,,,2.0182311934920173e+17,16006844.0,990EZ,12/14/2018 7:32:38 PM,BLACKLAND INCOME GROWTH PROGRAM INC,201712.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
