DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,Real_Year,ACCPER,ADDRESS,ASSETS,CASSETS,CFINSRC,CITY,CTAXPER,CTOTREV,EPOST,FILER,FIPS,FISYR_IMAGE,FNDNCD,FRCD,GEN,INCOME,IRS990n,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,MSA_NECH,NAICS,NAME,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,OUTNCCS,OUTREAS,PFFRCD,PMSA,RANDNUM,RULEDATE,RandNum,SEC_NAME,STATE,SUBSECCD,TAXPER,YEAR_NCCS,ZFILER,ZIP5,cAssets,cFiler,cFinSrc,cTaxPer,cTotRev,czFiler,nteeConf,nteeFinal,nteeFinal1,ntmaj10,ntmaj12,ntmaj5
93491317015135.0,43073733,EFILE,,,,THE FOUNDATION'S ONLY PURPOSE IS TO DONATE MONEY TO OTHER 501(C)(3) ORGANIZATIONS. ITS OPERATIONS WERE WOUND DOWN IN 2010.,,,,,2.015331793491015e+17,13216389.0,990PF,02/18/2016,WASTE MANAGEMENT CHARITABLE FOUNDATION,201412.0,2016.0,2014.0,12.0,1001 FANNIN ST STE 4000,0.0,,,HOUSTON,,,Z,Y,48201.0,2014.0,4.0,0.0,0.0,0.0,0.0,PF,O,EN,C,C,3360.0,813312.0,THE WASTE MANAGEMENT CHARITABLE FOUNDATION,C,C20,,,,,,,IN,,,,,199009.0,0.029460000000000004,,TX,3.0,201412.0,2016.0,Y,77002.0,0.0,Y,bmf1608c3,201412.0,,Y,A,C20,C,EN,EN,OT
93491320007285.0,752856276,EFILE,,,,PUBLIC RECREATION - FISH STOCKING,,,,,2.0153320934910074e+17,13213291.0,990PF,02/18/2016,WILTON FOUNDATION,201506.0,2016.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493309010195.0,742553144,EFILE,,,,,,BAT CONSERVATION INTERNATIONAL'S MISSION IS TO CONSERVE THE WORLD'S BATS AND THEIR ECOSYSTEMS TO ENSURE A HEALTHY PLANET.,"BAT CONSERVATION INTERNATIONAL'S PROGRAMS ARE SCIENCE BASED AND COLLABORATIVE, WORKING WITH CONSERVATION PARTNERS IN THE U.S. AND AROUND THE WORLD TO PROTECT BATS AND THEIR HABITATS. DURING THE COURSE OF THIS YEAR, BCI UNDERTOOK A SIGNIFICANT CAMPAIGN TO RAISE CAPITAL FUNDS TO PROTECT CRITICAL BAT HABITAT NEAR ITS BRACKEN CAVE PRESERVE. THE CAMPAIGN CONTINUED BEYOND THIS REPORTING PERIOD, AND THE HABITAT WAS PERMANENTLY PROTECTED.##BAT CONSERVATION INTERNATIONAL'S PUBLIC PROGRAMS AND EDUCATIONAL OUTREACH ARE DESIGNED TO FURTHER KNOWLEDGE AND APPRECIATION OF BATS, AND THE ESSENTIAL ROLES THEY PLAY IN ECOSYSTEMS AROUND THE WORLD. ACTIVITIES INCLUDE CLASSROOM CURRICULUM, COMMUNITY EVENTS, UNIVERSITY RESEARCH, PUBLICATIONS, TRAINING, AND SOCIAL MEDIA. BCI INVESTS IN ALL THESE WAYS TO ACCOMPLISH ITS MISSION.",BAT CONSERVATION INTERNATIONAL'S MISSION IS TO CONSERVE THE WORLD'S BATS,2.0154309934930102e+17,13189109.0,990,02/09/2016,BAT CONSERVATION INTERNATIONAL,201506.0,2016.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493309013475.0,742714211,EFILE,,,,,,"Serve the state of Texas through the regional RC&Ds efficiently, regardless of the nature of their respective endeavors by: interacting with other entities and with the public on appropriate issues and situations which offer the opportunity to benefit rural development and the area, Promote the interest of and respect for RC&D in all practical ways, encourage the best and the brightest individuals to participate in the Texas Association of RC&D, encourage professional conduct and consciousness of public responsibility by this organization and provide research, education and leadership to area council members, and assistance in the marketing of their services.","SEP - In connection with the Texas Commission on Environmental Quality have completed multiple SEP projects in 2014. These projects consisted on household hazardous waste cleanups, abandoned tire cleanups, illegal trash dump cleanup, and wastewater treatments in various counties throughout Texas.","Serve the state of Texas through the regional RC&Ds efficiently, regardless of the nature of their respective endeavors by: interacting with other entities and with the public on appropriate issues and situations which offer the opportunity to benefit rural development and the area, Promote the interest of and respect for RC&D in all practical ways, encourage the best and the brightest individuals to participate in the Texas Association of RC&D, encourage professional conduct and consciousness of public responsibility by this organization and provide research, education and leadership to area council members, and assistance in the marketing of their services.",2.0152309934930134e+17,13183692.0,990,02/08/2016,TEXAS ASSOCIATION OF RESOURCE CONSERVATION AND DEVELOPMENT AREAS,201412.0,2016.0,2014.0,12.0,PO BOX 2533,1365314.0,,,VICTORIA,,,Z,Y,48469.0,2014.0,15.0,1.0,0.0,1597694.0,0.0,PC,O,EN,C,C,8750.0,813312.0,TEXAS ASSOCIATION OF RESOURCE CONSERVATION & DEVELOPMENT AREAS,C,C30,,,,,,,IN,,,,,199502.0,0.705,,TX,3.0,201412.0,2016.0,N,77902.0,1365314.0,Y,bmf1608c3,201412.0,1597694.0,N,A,C30,C,EN,EN,OT
93493306002375.0,741984482,EFILE,,,,,,"CCA is organized for the purpose of promoting and advancing the preservation, conservation and protection of the marine, animal and plant life and resources of the coastal areas of the United States, both onshore and offshore, for the benefit and enjoyment of the general public. Such objectives will be accomplished by: (a) Sponsoring and encouraging research relating to marine life and environmental factors influencing its survival; (b) Educating the general public on the preservation and conservation of marine life and resources; (c) Mobilizing the general public toward the adoption of sound conservation practices conducive to the preservation of marine life and resources; (d) Formulating and encouraging the adoption of conservation programs (non-legislative) by federal and state agencies, conservation and environmental organizations, and sport and commercial fishing organizations, and assisting such agencies and organizations in the implementation of such programs.","Numerous programs focusing on habitat management and restoration, enforcement, research, education and passage of pro-resource legislation including restoration of oyster reefs and oyster populations, augmentation of species via hatchery programs, creation of artificial reefs, sea grass and mangrove plantings, donation of equipment to enforcement agencies including boats, bullet proof vests, night vision equipment, video equipment, etc., graduate and undergraduate scholarships in the marine science areas of study, catch and release mortality practices, tagging studies, etc. Pro-resource legislation includes the passing of sensible regulations such as size, slot and bag limits, gear restriction, seasonal closures in spawning areas, game fish status, licensing requirements, etc.##Publication of TIDE magazine & Rising Tide newsletter and distribution to nearly 100,000 members. The publications educate the membership about conservation issues and promote responsible utilization of marine resources.##Publication and distribution of state chapter newsletters to members. The newsletters inform the membership of local conservation and fisheries management issues.","CCA is organized for the purpose of promoting and advancing the preservation, conservation and protection of the marine, animal and plant life and resources of the coastal areas of the United States, both onshore and offshore, for the benefit and enjoyment of the general public. Such objectives will be accomplished by: (a) Sponsoring and encouraging research relating to marine life and environmental factors influencing its survival; (b) Educating the general public on the preservation and conservation of marine life and resources; (c) Mobilizing the general public toward the adoption of sound conservation practices conducive to the preservation of marine life and resources; (d) Formulating and encouraging the adoption of conservation programs (non-legislative) by federal and state agencies, conservation and environmental organizations, and sport and commercial fishing organizations, and assisting such agencies and organizations in the implementation of such programs.",2.0152306934930022e+17,13184768.0,990,02/08/2016,COASTAL CONSERVATION ASSOCIATION,201412.0,2016.0,2014.0,12.0,6919 PORTWEST DR STE 100,16453582.0,,,HOUSTON,,,Z,Y,48201.0,2014.0,15.0,1.0,0.0,26489844.0,0.0,PC,O,EN,C,C,3360.0,813319.0,COASTAL CONSERVATION ASSOCIATION,C,C013,,,,,,,IN,,,,,197808.0,0.75245,,TX,3.0,201412.0,2016.0,N,77024.0,16453582.0,Y,bmf1608c3,201412.0,14298523.0,N,A,C0130,C,EN,EN,OT
93493307009245.0,751048892,EFILE,,,,,,"THE PERMIAN BASIN INTERNATIONAL OIL SHOW CONDUCTS A BIENNIAL TRADE SHOW FOR THE OIL & GAS INDUSTRY. APPROXIMATELY 750 COMPANIES ARE REPRESENTED WITH ATTENDANCE IN EXCESS OF 25,000 RELATED INDUSTRY INDIVIDUALS.","THE PERMIAN BASIN INTERNATIONAL OIL SHOW CONDUCTS A BIENNIAL TRADE SHOW FOR THE OIL & GAS INDUSTRY. APPROXIMATELY 750 COMPANIES ARE REPRESENTED WITH ATTENDANCE IN EXCESS OF 25,000 RELATED INDUSTRY INDIVIDUALS.","THE PERMIAN BASIN INTERNATIONAL OIL SHOW CONDUCTS A BIENNIAL TRADE SHOW FOR THE OIL & GAS INDUSTRY. APPROXIMATELY 750 COMPANIES ARE REPRESENTED WITH ATTENDANCE IN EXCESS OF 25,000 RELATED INDUSTRY INDIVIDUALS.",2.0154307934930093e+17,13189696.0,990O,02/09/2016,PERMIAN BASIN INTERNATIONAL OIL SHOW INC,201412.0,2016.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493312000045.0,237158154,EFILE,,,,,ALL OTHER COMMUNITY CHARITY AND BENEFIT ACTIVITIES 161356. 0. 290145.,THE ASSOCIATION PROVIDES CONTINUING EDUCATION FOR MEMBERS;CONDUCT ACTIVITIES BENEFITING CHARITY; PROVIDES PROFESSIONAL SPEAKERS AT MEETINGS; COORDINATES MEETING WITH OTHER PROFESSIONAL GROUPS; AND PROVIDES OPPORTUNITIES FOR NETWORKING AND SOCIAL GATHERINGS.,NETWORKING & SOCIAL GATHERING THROUGHOUT TEXAS - PROVIDES OPPORTUNITIES FOR NETWORKING AND SOCIAL GATHERINGS AND COORDINATES MEETINGS WITH OTHER PROFESSIONAL GROUPS##GOLF TOURNAMENT - PROVIDES OPPORTUNITIES FOR NETWORKING AND SOCIAL INTERACTION; COORDINATES MEETINGS WITH OTHER PROFESSIONAL GROUPS; PROVIDES FUNDS FOR CONTRIBUTIONS.##EXECUTIVE NIGHT - PROVIDES OPPORTUNITY FOR LANDMENN TO INVITE EXECUTIVES FROM THEIR RESPECTIVE COMPANIES TO LISTEN TO AN EXECUTIVE INDUSTRY LEADER PROVIDING AN EDUCATIONAL SETTING; PROVIDES OPPORTUNITES FOR NETWORKING AND SOCIAL BENEFITS AND PROVIDES FUNDS FOR SCHOLARSHIPS AND CONTRIBUTIONS,THE ASSOCIATION PROVIDES CONTINUING,2.015431293493e+17,13189775.0,990O,02/09/2016,HOUSTON ASSOCIATION OF PROFESSIONAL LANDMEN,201506.0,2016.0,2015.0,6.0,800 BERING DR STE 120,741940.0,,,HOUSTON,,,Z,Y,48201.0,2015.0,0.0,1.0,0.0,772867.0,0.0,O,O,EN,C,C,3360.0,813920.0,HOUSTON ASSOCIATION OF PROFESSIONAL LANDMEN,C,C03,,,,,,,IN,,,,,197302.0,0.20683,HAPL,TX,6.0,201506.0,2016.0,N,77057.0,741940.0,Y,bmf1608co,201506.0,772867.0,N,C,C03,C,EN,EN,OT
93492320072595.0,205945511,EFILE,"Annual Conference - The 2014 OPEN Houston Annual Conference was held on Sept 27, 2014 and had over 250 attendees including students, entrepreneurs, and business professionals. The program included 3 separate panel discussions to educate people on Energy, Entrepreneurship, and Healthcare. These sessions were led by local and national business leaders. There was also a career workshop and mentorship sessions led by business leaders to educate students and young professional who were looking to jumpstart their careers. The conference ended with OPEN Houston's first annual business pitch competition which was among currently enrolled and recently graduated university students.##Seminars and Roundtables - In 2014 OPEN Houston held 9 different events to educate and connect students and aspiring entrepreneurs with experienced entrepreneurs, professional service providers, and investors. These events included educational workshops, mentorship sessions, and enhanced networking sessions. Each event was attended by 25 to 50 people.##Emerging Leaders Retreat - The OPEN Houston Emerging Leaders Retreat was held on April 5, 2014 and was designed for students, young professionals, and aspiring entrepreneurs to interact with seasoned professionals and business leaders. The event included targeted mentorship, educational workshops, and sports and games for the young professionals to learn and have fun. This event was attended by over 25 emerging leaders and was led by 7 seasoned professionals.","Advancement of entrepreneurship through educational programs and mentorship events benefiting students, young professionals, and aspiring entrepreneurs across the Greater Houston community.",,,,,,,2.0154320934920726e+17,13209270.0,990EO,02/17/2016,ORGANIZATION OF PAKISTANI ENTREPRENEURS OF NORTH AMERICA OPEN HOUSTON,201412.0,2016.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493320117125.0,746465534,EFILE,,,,,,SUPPORT FOR COPPINI ACADEMY OF FINE ARTS,SUPPORT FOR COPPINI ACADEMY OF FINE ARTS INCLUDING GRANTS AND EXPENSES FOR THE OPERATION OF THE ACADEMY,SUPPORT FOR COPPINI ACADEMY OF FINE ARTS,2.015232093493117e+17,13192679.0,990,02/10/2016,POMPEO COPPINI TRUST CO SAN ANTONIO AREA FOUNDATION,201412.0,2016.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493338001045.0,752670331,EFILE,,,,,,"To support, promote, and raise funds for Big Bend National Park and the Rio Grande Wild and Scenic River in partnership with the National Park Service and other supporters who value the unique qualities of this natural resource along the Rio Grande River.",The organization supports Big Bend National Park with monetary contributions and by supporting and promoting awareness of the need for environmental preservation.,"To support, promote, and raise funds for Big Bend National Park and the Rio Grande Wild and Scenic River in partnership with the National Park Service and other supporters who value the unique qualities of this natural resource along the Rio Grande River.",2.015433893493001e+17,13219022.0,990,02/19/2016,FRIENDS OF BIG BEND NATIONAL PARK,201506.0,2016.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93492320043835.0,264172894,EFILE,"THE HELICOPTER VETERANS WEEKEND: THE EVENT WAS CONCEIVED TO BENEFIT THE VETERANS AND ACTIVE-DUTY MILITARY THAT HAVE PROUDLY SERVED OUR COUNTRY, AND WERE SERIOUSLY WOUNDED IN THE PROCESS. THE CONCEPT WAS TO GET THEM BACK IN THEIR ELEMENT, WITHOUT OF THE DANGER OF ACTUAL COMBAT.","TO HELP REUNITE VETERANS THAT SERVED TOGETHER, WHILE PROVIDING UNIQUE EXPERIENCES IN AN ATMOSPHERE OF CAMARADERIE AND IN SUPPORT OF THEIR ONGOING NEEDS.",,,,,,,2.0153320934920438e+17,13212876.0,990EZ,02/18/2016,SEMPER GRATUS INC,201412.0,2016.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93491314007085.0,760421104,EFILE,,,,,,,,,2.015331493491007e+17,13178718.0,990PF,02/04/2016,OTTER ISLAND FOUNDATION,201412.0,2016.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493320165995.0,742948145,EFILE,,,,,"HILL COUNTRY CONSERVANCY (HCC) PROVIDES AND PROMOTES HEALTH AND HUMAN SERVICES IN COUNTIES AND METROPOLITAN AREAS ACROSS THE STATE OF TEXAS AND PARTICULARLY THROUGHOUT THE EDWARDS AQUIFER REGION AND TEXAS HILL COUNTRY, INCLUDING THE CITIES OF AUSTIN, SAN MARCOS, BOERNE, BLANCO, LLANO, FREDERICKSBURG AND SAN ANTONIO, AND THE COUNTIES OF BANDERA, BEXAR, BLANCO, GILLESPIE, HAYS, FRIO, KENDALL, KERR, LLANO, MASON, MEDINA, TRAVIS AND WILLIAMSON. HCC WORKS TO CONSERVE THE WATER QUALITY AND QUANTITY OF THE HILL COUNTRY RIVERS AND STREAMS AND PRESERVE THE WORKING FARMS AND RANCHES. THIS CONSERVATION WORK HAS A DIRECT AND POSITIVE IMPACT ON ALL CITIZENS WHO DEPEND ON THE EDWARDS AQUIFER FOR THEIR DRINKING WATER AND ON THESE FARMS AND RANCHES FOR THEIR FOOD SOURCE. HCC STAFF HELPS PLAN AND IMPLEMENT STATEWIDE LAND TRUST CONFERENCES THAT EDUCATE LAND OWNERS AND OTHER CITIZENS THROUGHOUT THE HILL COUNTRY/EDWARDS AQUIFER REGION. PARTICIPANTS AT THESE CONFERENCES ALSO INCLUDE LANDOWNERS, LAND TRUST MANAGERS AND GOVERNMENT OFFICIALS FROM DALLAS, HOUSTON, LUBBOCK, TYLER AND SAN ANTONIO. HCC HAS TAKEN THE LEAD ON CREATING A REGIONAL 100-MILE TRAIL SYSTEM TO PROVIDE HEALTHY RECREATIONAL OPPORTUNITIES TO TENS OF THOUSANDS OF TEXAS, HELPING TO ENSURE BETTER PHYSICAL AND MENTAL HEALTH. THIS NATURAL TRAIL CORRIDOR ALSO HELPS ENSURE CLEAN AIR, WATER AND WILDLIFE HABITAT. HCC IS ACTIVELY COLLABORATING WITH DECISION-MAKERS, OTHER LAND TRUSTS AND TRADE ORGANIZATIONS AND PUBLIC INTEREST GROUPS STATEWIDE TO CREATE THE TEXAS FARM AND RANCH LANDS CONSERVATION ADVISORY COUNCIL, WHICH WILL CREATE STANDARDS FOR AND INCENTIVIZE PRIVATE LANDS PRESERVATION AGREEMENTS. HCC SERVES ON THE ADVISORY COUNCIL OF THE TEXAS COALITION FOR CONSERVATION, WHICH EDUCATES DECISION-MAKERS STATEWIDE REGARDING THE BENEFITS OF PRESERVING TEXAS'S NATURAL ECOLOGY AND RECREATIONAL RESOURCES. HCC IS A MEMBER OF THE TEXAS LAND TRUST COUNCIL, SERVING CITIZENS ACROSS THE STATE. HCC CONDUCTS REGULAR TOURS FOR SCOUTS AND OTHER YOUTH GROUPS ON ITS OPEN SPACE LANDS AND TEACHES THESE YOUNG CITIZENS BEST MANAGEMENT PRACTICES FOR HABITAT RESTORATION. HCC IMPLEMENTS COMPREHENSIVE ECOLOGICAL RESTORATION PROGRAMS ON ITS OWN AND IN PARTNERSHIPS WITH LANDOWNERS AND PUBLIC AGENCIES TO ENSURE CLEAN WATER AND BETTER AIR QUALITY ACROSS THE AQUIFER REGION.","PRESERVE NATURAL AREAS, RIVERS AND STREAMS, AND FARMS AND RANCHES IN THE HILL COUNTRY.","LAND TRANSACTIONS - HILL COUNTRY CONSERVANCY'S LAND TRANSACTIONS WORK INVOLVES NEGOTIATING AND EXECUTING CONSERVATION EASEMENT DEEDS WITH LANDOWNERS TO EFFECT CONSERVATION OF LAND, WATER, WILDLIFE HABITAT, RECREATION OPPORTUNITIES, SCENIC VISTAS, AND SIGNIFICANT HISTORICAL AND ARCHEOLOGICAL SITES IN PERPETUITY.##VIOLET CROWN TRIAL- THE VIOLET CROWN TRAIL BEGAN AS A VISION IN 1999 TO CREATE THE FIRST REGIONAL TRAIL SYSTEM IN CENTRAL TEXAS. AFTER OVER 15 YEARS OF STRATEGIC LAND ACQUISITION AND PLANNING, THE FIRST SIX-MILE SEGMENT IS NOW OPEN AND THE VCT IS ON ITS WAY TO BECOMING THE LONGEST TRAIL OF ITS KIND IN CENTRAL TEXAS.##COMMUNITY OUTREACH AND EDUCATION - HILL COUNTRY CONSERVANCY HAS DEVELOPED SEVERAL PROGRAMS TO ENGAGE THE COMMUNITY IN ITS MISSION. PROGRAMS INCLUDE EMERGING PROFESSIONALS IN CONSERVATION, TWO CITY-WIDE VOLUNTEER DAYS, AND MULTIPLE FUNDRAISING EVENTS THROUGHOUT THE YEAR. HILL COUNTRY CONSERVANCY ALSO WORKS WITH STATE AND LOCAL ELECTED OFFICIALS TO SOURCE PUBLIC MONEY FOR CONSERVATION FUNDING.","PRESERVE NATURAL AREAS, RIVERS AND STREAMS, AND FARMS AND RANCHES IN THE HILL COUNTRY.",2.015432093493166e+17,13220513.0,990,02/19/2016,HILL COUNTRY CONSERVANCY,201412.0,2016.0,2014.0,12.0,PO BOX 163125,9049967.0,,,AUSTIN,,,Z,Y,48453.0,2014.0,15.0,1.0,0.0,2929204.0,0.0,PC,O,EN,C,C,640.0,813312.0,HILL COUNTRY CONSERVANCY INC,C,C34,,,,,,,IN,,,,,200104.0,0.15068,,TX,3.0,201412.0,2016.0,N,78716.0,9049967.0,Y,bmf1608c3,201412.0,2867806.0,N,A,C34,C,EN,EN,OT
93493320167545.0,453929881,EFILE,,,,,,"TO EDUCATE, ORGANIZE AND MOBILIZE PEOPLE TO IMPROVE HUMAN CONDITIONS IN EVERY REGARD.","DISASTER RELIEF: PURSUANT TO THE ORGANIZATIONS MISSION; MERCURY ONE PARTNERED WITH CHURCHES, FAITH-BASED ORGANIZATIONS, AND COMMUNITY BASED GROUPS IN PROVIDING RELIEF TO DOMESTIC AND GLOBAL COMMUNITIES. THE UNDERLYING GOAL OF ALL ACTIVITIES WAS TO EMPOWER LOCAL ORGANIZATIONS IN THOSE COMMUNITIES SO THAT THEY ARE STRONGER AND MORE PREPARED IN NOT ONLY DEALING WITH THE AFTERMATH OF THE IMMEDIATE DISASTER, BUT BETTER PREPARED FOR THE NEXT ONE. IN 2014, WE WERE ABLE TO PROVIDE SUPPORT TO THE FOLLOWING RELIEF EFFORTS:MIDWEST TORNADO RELIEFABUSED AND ENDANGERED CHILD PROTECTION RELIEFHURRICANE SANDY FOLLOW UP RELIEFCOLORADO FLOODINGSOUTH DAKOTA BLIZZARD RELIEF##US VETERAN & ACTIVE MILITARY RELIEF: IN ACCORDANCE WITH THE UNDERLYING VALUES THAT THE ORGANIZATION IS INCORPORATED UPON, MERCURY ONE IS DEDICATED TO THE SUPPORT OF ACTIVE DUTY MILITARY AND VETERANS THROUGH OUT THE UNITED STATES. THE MISSIONS OF THIS PROGRAM ARE FOCUSED ON DEVELOPING AND ENHANCING NEW EFFORTS TO AID AND REHABILITATE CURRENT AND FORMER US MILITARY MEMBERS IN THEIR RETURN HOME TO THEIR FAMILIES AND COMMUNITIES. MERCURY ONE SUPPORTS THE NOBLE EFFORTS OF OUR ARMED FORCES BY FIRMLY STANDING WITH BOTH CURRENT AND FORMER MEMBERS OF THE UNITED STATES MILITARY IN THEIR EFFORTS TO PROTECT AND BETTER THIS COUNTRY.##US MEXICO BORDER RELIEF: IN 2014, THOUSANDS OF CHILDREN AND FAMILIES BECAME STRANDED OR STUCK AT THE US MEXICO BORDER. ALTHOUGH THE SITUATION WAS HIGHLY POLITICIZED, MERCURY ONE'S MISSION IS TO HELP PEOPLE WITH MALICE TOWARDS NONE AND CHARITY FOR ALL. GUIDED BY THESE PRINCIPLES, MERCURY ONE PARTNERED WITH SEVERAL ORGANIZATIONS AT THE BORDER TO SUPPLY FOOD, CLOTHING, WATER, AND OTHER RELIEF TO THOSE VICTIMIZED BY THE BORDER CRISIS. MERCURY ONE ALSO PROVIDED SUPPORT AND RESOURCES TO THE ORGANIZATIONS, FAMILIES, AND INDIVIDUALS ASSOCIATED WITH PROTECTING AND DEFENDING THE BORDER.","TO EDUCATE, ORGANIZE AND MOBILIZE PEOPLE TO IMPROVE HUMAN CONDITIONS IN EVERY REGARD BY INSPIRING AND EDUCATING THE PUBLIC ABOUT THE PRINCIPLES AND VALUES BELONGING TO THE JUDEO-CHRISTIAN AMERICAN HERITAGE WHICH GENERALLY INVOLVES HELPING THOSE IN NEED.",2.0154320934931677e+17,13220520.0,990,02/19/2016,MERCURY ONE INC,201412.0,2016.0,2014.0,12.0,PO BOX 140489,7376824.0,,,IRVING,,,Z,Y,48113.0,2014.0,15.0,1.0,0.0,6576739.0,0.0,PC,O,EN,C,C,1920.0,813312.0,MERCURY ONE INC,C,C20,,,,,,,IN,,,,,201201.0,0.58922,,TX,3.0,201412.0,2016.0,N,75014.0,7376824.0,Y,bmf1608c3,201412.0,6476641.0,N,A,C20,C,EN,EN,OT
93491320038195.0,201032167,EFILE,,,,N/A,,,,,2.015432093491038e+17,13220010.0,990PF,02/19/2016,EVEREST FOUNDATION,201412.0,2016.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93491320026695.0,455518326,EFILE,,,REIMBURSEMENT FOR CONFERENCE HELD IN DECEMBER 2013.,"DISTRIBUTION OF ENERGY RESEARCH FINDINGS, INCLUDING PROVIDING LATEST FINDINGS TO OVER 400 MEDIA OUTLETS. THE ORGANIZATION PARTICIPATED IN A MEDIA TELECONFERENCE IN JUNE 2014. EACH BRIEFING INCLUDED PARTICIPANTS RANGING FROM INDUSTRY REPRESENTATIVES TO ENVIRONMENTAL GROUP AND LEGISLATIVE STAFF. OVER 229 CORPORATE, FOUNDATION, MEDIA, AND INDUSTRY WEBSITES POSTED A LINK TO THE ORGANIZATION'S NEWS RELEASE. THE ORGANIZATION HELD A CONSERVATIVE DIALOGUE EVENT IN SEPTEMBER 2014 TO LEARN HOW TO COMMUNICATE WITH CONSERVATIVE GROUPS COMPELLED BY ENERGY ISSUES. IN NOVEMBER 2014, THE ORGANIZATION PRESENTED ON PANELS FOR JISEA'S ""SYNERGIES OF NATURAL GAS AND RENEWABLE ENERGY"" SYMPOSIUM. THE ORGANIZATION ALSO FACILITATED MEETINGS WITH THE MEDIA, REGULATORS, AND LEGISLATORS IN AN EFFORT TO DISTRIBUTE LATEST FINDINGS CONDUCTED BY CNA RESEARCHERS. THROUGHOUT THE YEAR, THE ORGANIZATION DELIVERED A SERIES OF BRIEFING PAPERS FOR LEGISLATORS AND THEIR KEY STAFF, ENERGY STAKEHOLDERS, AND ENERGY GROUPS.##SPONSORSHIP OF ORIGINAL RESEARCH ON THE IMPACT OF CLEAN ENERGY AND ENERGY EFFICIENCY IN TEXAS. ON JUNE 4, 2014, RESEARCH SPONSORED BY THE ORGANIZATION WAS PUBLISHED. THE STUDY--EXPLORING NATURAL GAS AND RENEWABLES IN ERCOT, PART III: THE ROLE OF DEMAND RESPONSE, ENERGY EFFICIENCY, AND COMBINED HEAT & POWER--FINDS THAT NATURAL GAS AND RENEWABLE ENERGY WILL CONTINUE TO DOMINATE ADDITIONAL SUPPLY IN THE TEXAS ELECTRIC GRID OVER THE NEXT 20 YEARS, AND ADOPTION OF EXPANDED ENERGY EFFICIENCY AND DEMAND RESPONSE PROGRAMS COULD CUT PROJECTED PEAK DEMAND GROWTH IN HALF OVER THE SAME TIME FRAME.",,,,,2.0154320934910266e+17,13220264.0,990PF,02/19/2016,TEXAS CLEAN ENERGY COALITION,201412.0,2016.0,2014.0,12.0,327 CONGRESS AVE STE 450,7175.0,,,AUSTIN,,,Z,Y,48453.0,2014.0,3.0,0.0,0.0,250190.0,0.0,PF,O,EN,C,C,640.0,541720.0,TEXAS CLEAN ENERGY COALITION,C,C055,,,,,,,IN,,,,,201309.0,0.09872,,TX,3.0,201412.0,2016.0,N,78701.0,176118.0,Y,core2013pf,201312.0,181443.0,N,B,C0550,C,EN,EN,OT
